,director_id,company_id,director,gender,company,edge
4699,24.0,56.0,"Alan Ronald Cook",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4700,29.0,56.0,"Albert Manifold",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4701,38.0,56.0,"Allan Marshall",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4702,43.0,56.0,"Andrew Elliott Macfarlane",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4703,45.0,56.0,"Andrew Keating",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4704,47.0,56.0,"Andrew Langford",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4705,50.0,56.0,"Andrew Nicholas John Hay",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4706,53.0,56.0,"Anne Heraty",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4707,60.0,56.0,"Anthony Carragher",male,"Merrion Pharmaceuticals Plc - Esm",1.0
4708,63.0,56.0,"Anthony James Kelly",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4709,67.0,56.0,"Anthony Lowrie",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4710,72.0,56.0,"Anthony Paul James Smurfit",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4711,73.0,56.0,"Anthony Stephen Gill",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4712,75.0,56.0,"Antonio Guadelupe Prado",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4713,76.0,56.0,"Archie Kane",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4714,82.0,56.0,"Benjamin Joseph Conte",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4715,91.0,56.0,"Brad Martin",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4716,92.0,56.0,"Breege O'Donoghue",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4717,93.0,56.0,"Breffni Byrne",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4718,98.0,56.0,"Brendan Fitzgerald",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4719,108.0,56.0,"Brian Anthony Phelan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4720,109.0,56.0,"Brian Arthur Hall",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4721,114.0,56.0,"Brian Conlon",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4722,117.0,56.0,"Brian Gerard Hill",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4723,118.0,56.0,"Brian Hall",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4724,121.0,56.0,"Brian John Stewart",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4725,123.0,56.0,"Brian Mehigan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4726,125.0,56.0,"Brian O'Cathain",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4727,127.0,56.0,"Brian O'Kelly",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4728,129.0,56.0,"Brian Raymond Hawkins",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4729,131.0,56.0,"Brid Horan",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4730,136.0,56.0,"Carl Patrick Mccann",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4731,141.0,56.0,"Cathal Friel",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4732,142.0,56.0,"Cathal O'Caoimh",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4733,143.0,56.0,"Catherine Duffy",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4734,145.0,56.0,"Catriona Mullane",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4735,149.0,56.0,"Charles Hubert Gallagher",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4736,151.0,56.0,"Charles Mccreevy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4737,154.0,56.0,"Charles Wathen",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4738,158.0,56.0,"Christel Bories",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4739,163.0,56.0,"Christopher Hall",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4740,169.0,56.0,"Christoph Mueller",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4741,171.0,56.0,"Ciara Mc Cormick[AP]",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4742,173.0,56.0,"Coen Bos",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4743,175.0,56.0,"Colin Hunt",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4744,176.0,56.0,"Colin Patrick Tucker",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4745,177.0,56.0,"Colm Barrington",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4746,185.0,56.0,"Conor O'Kelly",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4747,187.0,56.0,"Cormac Mccarthy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4748,192.0,56.0,"Daniel John Kitchen",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4749,196.0,56.0,"Daniel Noel O'Connor",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4750,199.0,56.0,"Danuta Gray",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4751,200.0,56.0,"Davida Marston",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4752,202.0,56.0,"David Begg",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4753,203.0,56.0,"David Bonderman",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4754,204.0,56.0,"David Byrne",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4755,206.0,56.0,"David Doyle",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4756,207.0,56.0,"David E. Sanders",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4757,208.0,56.0,"David Farrell",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4758,209.0,56.0,"David Gallagher",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4759,213.0,56.0,"David Harrison",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4760,215.0,56.0,"David Howard Thomas",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4761,216.0,56.0,"David Kennedy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4762,220.0,56.0,"David Mccann",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4763,224.0,56.0,"David Paige",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4764,227.0,56.0,"David Quirke",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4765,231.0,56.0,"David Symonds Hooker",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4766,234.0,56.0,"Declan Gerard Francis Mckeon",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4767,235.0,56.0,"Declan Giblin",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4768,240.0,56.0,"Denis Buckley",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4769,242.0,56.0,"Denis Carroll",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4770,245.0,56.0,"Denis Francis Wallis",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4771,251.0,56.0,"Dennis C. Francis",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4772,260.0,56.0,"Dermot Martin",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4773,261.0,56.0,"Dermot Mulvihill",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4774,268.0,56.0,"Dominic Dodd",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4775,274.0,56.0,"Donald A Mcgovern Jnr",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4776,275.0,56.0,"Donald Roth",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4777,276.0,56.0,"Donald Schissel",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4778,285.0,56.0,"Donard Patrick Thomas Gaynor",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4779,289.0,56.0,"Eamon Marian Power",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4780,291.0,56.0,"Eamonn Rothwell",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4781,303.0,56.0,"Elizabeth Headon",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4782,306.0,56.0,"Emer Daly",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4783,308.0,56.0,"Emmett O'Connell",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4784,312.0,56.0,"Ernst Johann Bartschi",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4785,317.0,56.0,"Eugene Michael Murtagh",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4786,318.0,56.0,"Eugene Murtagh",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4787,319.0,56.0,"Evelyn Bourke",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4788,323.0,56.0,"Fintan Maher",male,"Merrion Pharmaceuticals Plc - Esm",1.0
4789,324.0,56.0,"Flor Healy",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4790,328.0,56.0,"Francis Devenney",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4791,329.0,56.0,"Francis Hackett",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4792,330.0,56.0,"Francis James Davis",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4793,333.0,56.0,"Frank Browne",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4794,334.0,56.0,"Frank Gernon",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4795,337.0,56.0,"Frank Murray",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4796,341.0,56.0,"Frederick Derek Tughan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4797,343.0,56.0,"Frits Beurskens",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4798,344.0,56.0,"Gabriel Smith",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4799,346.0,56.0,"Garret Roche",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4800,347.0,56.0,"Garry Lyons",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4801,349.0,56.0,"Gary Kennedy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4802,351.0,56.0,"Gary Owens",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4803,353.0,56.0,"Gavin O'Reilly",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4804,355.0,56.0,"Gearoid O'Dea",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4805,356.0,56.0,"Geoffrey Doherty",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4806,357.0,56.0,"Geoffrey Mc Clay",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4807,359.0,56.0,"Geoffrey Vance",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4808,360.0,56.0,"George David Golder",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4809,368.0,56.0,"Gerard Behan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4810,370.0,56.0,"Gerard Fagan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4811,371.0,56.0,"Gerard Flood",male,"Merrion Pharmaceuticals Plc - Esm",1.0
4812,372.0,56.0,"Gerard Mc Gann",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4813,373.0,56.0,"Gerard O'Hanlon",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4814,374.0,56.0,"Gilbert Mccarthy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4815,377.0,56.0,"Glen Lucken",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4816,381.0,56.0,"Graham O'Brien",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4817,386.0,56.0,"Hannah Josephine (Siobhan) Talbot",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4818,388.0,56.0,"Harry Stratford",male,"Merrion Pharmaceuticals Plc - Esm",1.0
4819,390.0,56.0,"Heather-Ann Mcsharry",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4820,391.0,56.0,"Helen Kirkpatrick",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4821,392.0,56.0,"Henry Hamilton Rennison",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4822,394.0,56.0,"Henry Mcgarvey",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4823,395.0,56.0,"Henry Vincent Corbally",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4824,398.0,56.0,"Hugh Edward Mcguire",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4825,400.0,56.0,"Hugh James Mccutcheon",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4826,409.0,56.0,"Ian Curley",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4827,410.0,56.0,"Ian Dunleavy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4828,412.0,56.0,"Ian George Craig",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4829,413.0,56.0,"Ian Ireland",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4830,414.0,56.0,"Ian Springett",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4831,417.0,56.0,"Irial Finan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4832,430.0,56.0,"James C Kenny",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4833,432.0,56.0,"James Douglas Agnew",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4834,436.0,56.0,"James Jones",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4835,444.0,56.0,"James O'Dwyer",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4836,445.0,56.0,"James Osborne",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4837,454.0,56.0,"Jan Maarten De Jong",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4838,456.0,56.0,"Jeremiah Doheny",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4839,457.0,56.0,"Jeremiah Vincent Liston",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4840,459.0,56.0,"Jeremy John David Masding",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4841,462.0,56.0,"Jerome Joseph Kennedy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4842,465.0,56.0,"Jim O'Hara",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4843,468.0,56.0,"Joan Garahy",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4844,469.0,56.0,"Joe Walsh",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4845,470.0,56.0,"Johan Thijs",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4846,472.0,56.0,"John Anthony Cotter",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4847,474.0,56.0,"John Bateson",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4848,477.0,56.0,"John Bowe",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4849,478.0,56.0,"John Brendan Mcguckian",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4850,480.0,56.0,"John Bryan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4851,484.0,56.0,"John Callaghan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4852,485.0,56.0,"John Carroll",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4853,491.0,56.0,"John Craven",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4854,493.0,56.0,"John Declan Mccourt",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4855,505.0,56.0,"John Gallagher",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4856,508.0,56.0,"John Hennessy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4857,509.0,56.0,"John Hogan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4858,512.0,56.0,"John Joseph Moloney",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4859,523.0,56.0,"John Murphy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4860,535.0,56.0,"John Rockett",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4861,536.0,56.0,"John Roger Humber",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4862,539.0,56.0,"John Sheehan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4863,542.0,56.0,"John Tracey",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4864,545.0,56.0,"John William Kennedy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4865,550.0,56.0,"Joris Jeroen Brams",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4866,556.0,56.0,"Joseph Purcell",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4867,559.0,56.0,"Julie O'Neill",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4868,560.0,56.0,"Justin Phillip Crowley",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4869,561.0,56.0,"Justin Richard Loasby",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4870,563.0,56.0,"Keith James Phair",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4871,565.0,56.0,"Kenneth Kuchling",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4872,566.0,56.0,"Kenneth Neison",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4873,567.0,56.0,"Ken Slattery",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4874,568.0,56.0,"Kent Atkinson",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4875,569.0,56.0,"Kerr Anderson",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4876,570.0,56.0,"Kevin Barry",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4877,583.0,56.0,"Kieran Breen",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4878,584.0,56.0,"Kieran Francis Murphy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4879,589.0,56.0,"Kirill Andreyevich Golovanov",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4880,591.0,56.0,"Kyran Mclaughlin",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4881,593.0,56.0,"Laurence Crowley",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4882,597.0,56.0,"Leonard John Patrick O'Hagan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4883,598.0,56.0,"Leonid Pavlovich Skoptsov",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4884,599.0,56.0,"Leslie Buckley",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4885,604.0,56.0,"Liam Herlihy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4886,607.0,56.0,"Linda Hickey",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4887,609.0,56.0,"Lorenzo Giuseppe Fraquelli",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4888,613.0,56.0,"Louise Phelan",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4889,614.0,56.0,"Louis Maguire",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4890,617.0,56.0,"Lucy Gaffney",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4891,618.0,56.0,"Maeve Catherine Carton",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4892,624.0,56.0,"Mark Bourke",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4893,625.0,56.0,"Mark Garvey",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4894,628.0,56.0,"Mark Towe",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4895,631.0,56.0,"Martin Keane",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4896,638.0,56.0,"Matt Mcnulty",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4897,639.0,56.0,"Matt Merrick",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4898,640.0,56.0,"Maureen Jones",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4899,646.0,56.0,"Mella Frewen",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4900,647.0,56.0,"Melvin Frederick Quiller",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4901,648.0,56.0,"Michael Anthony Mcnulty",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4902,649.0,56.0,"Michael Berkery",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4903,651.0,56.0,"Michael Cawley",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4904,652.0,56.0,"Michael Christian Pereira-Rego",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4905,653.0,56.0,"Michael Christopher Dowling",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4906,656.0,56.0,"Michael Donnelly",male,"Merrion Pharmaceuticals Plc - Esm",1.0
4907,660.0,56.0,"Michael Francis Carvill",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4908,662.0,56.0,"Michael Griffin",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4909,663.0,56.0,"Michael Henry Nolan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4910,664.0,56.0,"Michael J Donoghue",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4911,669.0,56.0,"Michael Joseph Mckenna",male,"Merrion Pharmaceuticals Plc - Esm",1.0
4912,671.0,56.0,"Michael Keane",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4913,675.0,56.0,"Michael O'Leary",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4914,677.0,56.0,"Michael Patrick Horgan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4915,678.0,56.0,"Michael Power",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4916,683.0,56.0,"Michael Teahan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4917,686.0,56.0,"Mikhail Alexandrovich Mogutov",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4918,688.0,56.0,"Mohammed Al Ghurair",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4919,689.0,56.0,"Montie Brewer",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4920,691.0,56.0,"Myles Lee",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4921,701.0,56.0,"Nial Ring",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4922,702.0,56.0,"Nicanor Restrepo",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4923,705.0,56.0,"Nicholas Hartery",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4924,707.0,56.0,"Nicola Shaw",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4925,708.0,56.0,"Nigel Northridge",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4926,713.0,56.0,"Norman Witherow",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4927,714.0,56.0,"Oliver Tattan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4928,716.0,56.0,"Owen Killian",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4929,719.0,56.0,"Padraig Mcmanus",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4930,720.0,56.0,"Padraig O Riordain",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4931,721.0,56.0,"Padraig Walshe",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4932,723.0,56.0,"Pascal Taggart",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4933,724.0,56.0,"Pat Butler",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4934,733.0,56.0,"Patrick Gerard Flahive",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4935,734.0,56.0,"Patrick Gleeson",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4936,735.0,56.0,"Patrick Haren",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4937,741.0,56.0,"Patrick Kelly",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4938,742.0,56.0,"Patrick Kennedy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4939,746.0,56.0,"Patrick Mceniff",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4940,749.0,56.0,"Patrick Mulvihill",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4941,750.0,56.0,"Patrick Murphy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4942,753.0,56.0,"Patrick O'Sullivan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4943,754.0,56.0,"Patrick Purcell",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4944,756.0,56.0,"Patrick Ryan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4945,758.0,56.0,"Patrick Vincent Landy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4946,762.0,56.0,"Paul Carroll",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4947,765.0,56.0,"Paul Dowling",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4948,770.0,56.0,"Paul Haran",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4949,777.0,56.0,"Paul M Connolly",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4950,783.0,56.0,"Paul Stecko",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4951,790.0,56.0,"Peter Furlong",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4952,799.0,56.0,"Peter Lennon",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4953,800.0,56.0,"Peter Lynch",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4954,803.0,56.0,"Peter Priestley",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4955,807.0,56.0,"Peter Wilson",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4956,818.0,56.0,"Philip O'Quigley",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4957,820.0,56.0,"Philip Toomey",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4958,825.0,56.0,"Prem Wasta",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4959,830.0,56.0,"Richard Alexander Milliken",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4960,838.0,56.0,"Richard Holroyd",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4961,842.0,56.0,"Richard Thomas Walter Conroy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4962,845.0,56.0,"Richie Boucher",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4963,847.0,56.0,"Robert Arnott",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4964,850.0,56.0,"Robert Fredrik Martin Adair",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4965,852.0,56.0,"Robert Graham Ferguson",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4966,854.0,56.0,"Robert Johnston",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4967,856.0,56.0,"Robert N Kennedy",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4968,857.0,56.0,"Robert O' Connell",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4969,858.0,56.0,"Roberto Newell",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4970,860.0,56.0,"Robin Phipps",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4971,863.0,56.0,"Roger Chaplin",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4972,864.0,56.0,"Roger Conan",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4973,876.0,56.0,"Rory Byrne",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4974,879.0,56.0,"Rose Hynes",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4975,880.0,56.0,"Rosemary P Thorne",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4976,881.0,56.0,"Rose Mchugh",female,"Merrion Pharmaceuticals Plc - Esm",0.0
4977,886.0,56.0,"Russell Grant Shiels",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4978,888.0,56.0,"Ryan Cara",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4979,889.0,56.0,"Saeed Al Mazrooei",male,"Merrion Pharmaceuticals Plc - Esm",0.0
4980,891.0,56.0,"Sam Mencoff",male,"Merrion Pharmaceuticals Plc - Esm",0.0
